reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,month_year,review_length,sentiment,sentiment_category,topics
080da53c-0559-43d4-a314-67a8bdbc1a71,Paul Mane,https://play-lh.googleusercontent.com/a/ACg8ocIHeP9kLcGFrlaYCTtYPlPr97UwiH93Y21SMCFjDYBe=mo,I don't like the new update (android)... in the order history i used to be able to see the order price and was still able to contact the customer if necessary. All i can see now is their name,3,0,1.41.1,2023-11-18 10:38:17,"Hi Paul,
Thank you for your feedback! We appreciate it. We understand the importance of viewing order prices and contacting customers. Rest assured, the feature will be available in an upcoming update. Stay tuned for improvements!",2023-11-27 13:56:23,1.41.1,2023-11,191,"Based on the given review, the sentiment can be classified as negative. The user expresses dissatisfaction with the new update, specifically mentioning a loss of functionality. The phrase ""I don't like"" indicates a negative sentiment towards the update.",Positive,['The main topics in this review are:\n1. New update (android)\n2. Order history\n3. Order price visibility\n4. Ability to contact the customer']
74bf16e9-48c6-4bf0-a3c8-53f7d4bd1427,Bob Jonas,https://play-lh.googleusercontent.com/a-/ALV-UjUu-y5fcH29q3J3ndp8hNXIcUEfp8XTYsVSO3cAy1-uPOo,The app has stopped automatically assigning orders even though auto assign is on. Just started this behavior a week ago. Any suggestions beyond turning auto assign off and back on as well as restarting the laptop?,4,13,1.40.0,2023-10-04 15:57:30,,,1.40.0,2023-10,213,"Based on the given review, the sentiment appears to be negative. The user is experiencing frustration because the app has stopped automatically assigning orders, despite having the auto assign feature enabled. They have also mentioned that this behavior started recently, which implies that it was working fine before. The user is seeking suggestions for resolving the issue beyond the basic troubleshooting steps of turning auto assign off and on and restarting the laptop.",Neutral,"['The main topics in this review are:\n\n1. App functionality: The review mentions that the app has stopped automatically assigning orders', "" despite having the auto assign feature turned on. This indicates a problem with the app's functionality.\n\n2. Recent behavior: The reviewer states that this issue started occurring a week ago"", ' suggesting that it is a recent development.\n\n3. Troubleshooting suggestions: The reviewer asks for suggestions beyond the basic troubleshooting steps of turning auto assign off and back on', ' as well as restarting the laptop. This indicates a desire for additional solutions to resolve the problem.']"
8d8b37c2-ba58-43a6-929b-db0d8168b56b,George Dailey,https://play-lh.googleusercontent.com/a/ACg8ocLZQDyuQFawvlPaHxRwNaKrw0MliNoj9GVGzVd---K1=mo,Horrible app don't recommend!!! If you like making money as an owner or operator don't use this app. Full of glitches. It assigns you calls 40 minutes away all the time and will just leave you sitting for hours at a time. Would give it 0 if I could.,1,0,1.40.0,2023-10-02 18:55:32,,,1.40.0,2023-10,249,The sentiment of this review is negative.,Negative,"['Based on the review provided', ' the main topics can be identified as follows:\n\n1. App functionality: The reviewer mentions that the app is ""full of glitches', '"" indicating dissatisfaction with its performance and functionality.\n\n2. Call assignments: The reviewer expresses frustration with the app assigning calls that are 40 minutes away', "" implying that the app's algorithm for assigning calls may not be efficient or accurate.\n\n3. Waiting time: The reviewer mentions being left sitting for hours at a time"", "" suggesting that there are issues with the app's scheduling or management of work assignments.\n\n4. Overall dissatisfaction: The reviewer strongly advises against using the app"", ' describing it as ""horrible"" and stating that they would give it a rating of 0 if possible. This conveys their overall negative sentiment and dissatisfaction with the app.']"
adeb7f14-8ead-46b1-a0fc-e1c4bc17f612,Ricardo Licea,https://play-lh.googleusercontent.com/a-/ALV-UjVuARnISIJlxH7d-hBSEiD_ud1Cpz_VzSmtj6kvWNviBo2A,"Update broke app. Can no longer run app simultaneously on different devices. Only one instance allowed. Also, when app is running, it constantly triggers the mic. Took about 3 weeks to figure out the issue. Had to block app from using mic.",1,0,,2023-11-16 00:16:22,,,,2023-11,239,"Based on the review provided, the sentiment can be described as negative. The reviewer expresses frustration and disappointment with the app update, mentioning that it broke the app and prevented simultaneous usage on different devices. They also mention a constant triggering of the microphone, which they had to block the app from using. The overall tone of the review indicates dissatisfaction with the app's functionality and the time it took to identify and resolve the issue.",Neutral,"['Based on the review provided', "" the main topics can be identified as follows:\n\n1. Update issue: The review mentions that the app update broke the functionality of running the app simultaneously on different devices. This seems to be a major concern for the user.\n\n2. App's microphone behavior: The review highlights that the app constantly triggers the microphone while running. This is seen as an unwanted behavior by the user.\n\n3. Troubleshooting and resolution: The user mentions that it took them about 3 weeks to identify and resolve the issue. They had to block the app from using the microphone to address the problem.""]"
e547c4d7-e396-4f7c-bb03-9fa30d56d76d,Chris Weir,https://play-lh.googleusercontent.com/a/ACg8ocIycJ36zh6H7Nysukk6WrOzHHEkWV-S9MluoDUFcYy0=mo,"EDIT. I have spent the last few days working with the developer team to sort out the problems. Happy to report that the latest version 1.8.0 after finishing a 10 hour shift today is working as it should. All of the problems are gone. Well done Bringg. The feedback section on the app, I found out to my surprise, was actually monitored and was the catalyst for getting the issues resolved. The change in my star rating from 1 to 4 was definitely earned by the Bringg team. Latest update has turned this app into a hot mess. Orders freeze, orders appear with no pickup details. Was always a bit buggy but never this bad. Phone restart doesn't fix the app like it used to and even a uninstall/reinstall doesn't work. It has increased the workload of me and my delco and is annoying my customers as well because they don't get delivery notifications.",4,7,1.8.0,2021-07-08 12:37:35,"Hi Chris, thank yo for taking the time for this feedback. Please contact us via your managers so we can address each one of your issues properly.",2021-06-27 13:44:55,1.8.0,2021-07,847,"Overall, the sentiment of this review is mixed. The first part of the review expresses satisfaction and positive sentiment towards the developer team, stating that the latest version is working well and all the problems are resolved. The reviewer praises the monitoring of the feedback section and acknowledges the improvement in their star rating.

However, the sentiment shifts in the second part of the review. The reviewer criticizes the latest update, describing the app as a ""hot mess"" and highlighting issues such as freezing orders and missing pickup details. They mention that previous troubleshooting methods no longer work and express frustration about the increased workload and annoyance it causes to both themselves and their customers.

Therefore, the sentiment in this review can be described as a mix of positive and negative, with the negative sentiment being more prominent in the latter part of the review.",Neutral,"['Based on the review', "" the main topics can be identified as follows:\n\n1. Developer team and problem resolution: The review mentions working with the developer team to sort out problems and praises them for resolving the issues. This indicates a topic related to the developer team's involvement and problem-solving abilities.\n\n2. App functionality and performance: The reviewer discusses the app's performance"", "" mentioning that the latest update (version 1.8.0) has caused problems such as freezing orders and missing pickup details. They also mention that the app used to be a bit buggy but has now become worse. This topic focuses on the functionality and performance of the app.\n\n3. Feedback section and its impact: The review highlights the surprise discovery that the feedback section on the app is monitored and played a role in getting the issues resolved. This suggests a topic related to the feedback section's importance and its impact on problem resolution.\n\n4. Workload and customer experience: The reviewer mentions that the app's issues have increased their workload and annoyed their customers because they don't receive delivery notifications. This topic revolves around the impact of the app's problems on the reviewer's workload and customer satisfaction.""]"
c84690f3-ccff-445f-bfb8-87b5c2a1a84b,Eduardo Rubalcava,https://play-lh.googleusercontent.com/a-/ALV-UjU2x0wkrAADvekmmCO5Z7Q1Fj7OepdL-jZuBwAnnKSOZQk,"Your app uses up a lot of battery and the worst part is that you can't tap to focus on anything on the camera. I know it's not my camera because I've used it on multiple phones and the pictures are always severly out of focus. I have to close the camera and try again multiple times until it finally gets the right thing in focus. I've used this app on an S20 Ultra (current), a Note 8, and an iPhone 7. Fix it and it'll have a better review.",1,7,1.1.319,2020-05-28 23:40:37,"Thanks for reaching out. I understand that this can be frustrating. I have shared your feedback with our development team for further discussion. If you have any technical questions or concerns, please contact us directly at support@bringg.com.",2020-06-03 13:14:08,1.1.319,2020-05,442,"Overall, the sentiment of this review is negative. The reviewer expresses frustration with the app's battery usage and the inability to tap to focus on anything with the camera. They also mention that the pictures taken with the app are always severely out of focus, and they have tried using the app on multiple phones. However, they do provide a suggestion for improvement, indicating that their review could be more positive if these issues were resolved.",Negative,"['Based on the review provided', ' the main topics can be identified as:\n\n1. Battery usage: The reviewer mentions that the app uses up a lot of battery', "" indicating a concern regarding the app's impact on battery life.\n\n2. Camera focus: The reviewer expresses frustration with the inability to tap to focus on anything using the app's camera. They mention that this issue persists across multiple phones"", "" indicating a problem with the app's camera functionality.\n\n3. Out of focus pictures: The reviewer states that pictures taken with the app are always severely out of focus. This further emphasizes the issue with the camera focus and suggests a consistent problem with image quality.\n\n4. Multiple device experiences: The reviewer mentions using the app on different phones"", ' including an S20 Ultra', ' Note 8', ' and iPhone 7. This highlights that the camera focus issue is not limited to a specific device', ' but rather a problem across various phone models.\n\n5. Potential improvement: The reviewer concludes by suggesting that if the camera focus issue is fixed', ' they would have a more positive review of the app. This indicates their desire for improvement in this particular aspect.']"
a36e5389-06db-49d0-8b70-e8f34742ce23,Shelley Walls,https://play-lh.googleusercontent.com/a/ACg8ocJ4qtpBdckJvy_CmQBRP_ONRnMRc5g--lR0cIfiHNSf=mo,"Doesn't matter how many times I make the notification something loud... the app changes back to just a vibrate ping. Often will not make any indication that I have a service call, until I open the app. Also, if a call cancels, It does not indicate until the app is opened to call the customer when I arrive. (Example, I open the app, put a call in ""start order""... hit the navigate button, which changes the screen to map app.... drive all the way out, then move back to app to call, find it cance",1,11,1.10.1,2021-09-15 13:00:46,,,1.10.1,2021-09,497,"Based on the review, the sentiment can be classified as negative. The reviewer expresses frustration with the app's notification settings and its failure to indicate service calls or cancellations in a timely manner. The reviewer also mentions inconvenience caused by having to switch between different apps.",Positive,"['Based on the given review', ' the main topics can be identified as follows:\n\n1. Notification settings: The reviewer mentions that no matter how many times they set the notification to be loud', "" the app changes it back to just a vibrate ping. This indicates dissatisfaction with the app's notification settings.\n\n2. Lack of indication for service calls: The reviewer claims that the app often fails to provide any indication that they have a service call until they open the app. This suggests a problem with the app's ability to notify the reviewer of incoming service calls.\n\n3. Failure to indicate cancelled calls: The reviewer states that if a call gets cancelled"", "" the app does not indicate this until they open the app to call the customer when they arrive. This highlights a flaw in the app's ability to provide timely and accurate information about cancelled calls.\n\n4. User interface and navigation: The reviewer mentions their experience of opening the app"", ' starting an order', "" navigating to the customer's location"", "" and then realizing that the call has been cancelled. This suggests a frustration with the app's user interface and navigation features.\n\nIn summary"", ' the main topics in this review are notification settings', ' lack of indication for service calls', ' failure to indicate cancelled calls', ' and issues with the user interface and navigation.']"
d0d19994-bff9-4d00-82fa-574c6ab00ca9,Kenneth Fields,https://play-lh.googleusercontent.com/a/ACg8ocKEiLh2drsrCoqthAHc9Iz_J6AVbMGYDi5vOQBKZAae=mo,App keeps freezing up and making my device drop service. I have to restart my phone everryt time this happens which turns into a delay in delivery. I spoke to my area manager and he said that it's because I have tik tok on my phone. Why do I have to delete other apps ony phone in order to make this app work properly? It's a Great concept but it's so annoying at times.,2,7,1.8.0,2021-07-19 22:10:46,,,1.8.0,2021-07,370,"Overall, the sentiment of this review is negative. The reviewer expresses frustration with the app freezing up and causing their device to drop service. They also mention having to restart their phone, which leads to delays in delivery. The reviewer mentions their area manager attributing the issue to having TikTok on their phone, which they find inconvenient. Despite acknowledging the app's great concept, the reviewer finds it annoying at times.",Negative,"['Based on the review provided', ' the main topics can be identified as follows:\n\n1. App freezing and device drop service: The reviewer mentions that the app keeps freezing up', ' causing their device to lose service. This is a significant issue that affects their experience with the app.\n\n2. Need to restart the phone: The reviewer states that they have to restart their phone every time the app freezes', "" which leads to a delay in delivery. This further emphasizes the inconvenience caused by the app's performance issues.\n\n3. App's impact on other apps: The reviewer expresses frustration about having to delete other apps"", ' specifically mentioning TikTok', ' in order to make this app work properly. This suggests that the app may have compatibility issues or conflicts with other apps installed on the device.\n\n4. Great concept but annoying at times: Despite the issues mentioned', ' the reviewer acknowledges that the app has a great concept. However', ' they find it annoying due to the problems they encounter while using it.']"
91c11dad-96dd-4952-bce7-26266bc0c9ff,Terra Acox,https://play-lh.googleusercontent.com/a/ACg8ocI13jiyD6vF2yMT83kxJ7N8xSyb0iVbRa6H8d4kB_8gAUg=mo,"I hate this app. Every time you open it, it pops up with a prompt asking if you want to use navigation, even if you're already navigating. You don't get notified when you are assigned a new order unless you are viewing your orders in list view, which you almost certainly won't be when you are bringing food from the restaurant to the customer. AND NOW you are forced to allow location tracking even when the app isn't in use. But Bringg doesn't care if drivers like the app, we don't have a choice",1,11,1.1.352,2020-11-25 18:23:27,,,1.1.352,2020-11,498,"Based on the text, the sentiment of this review is negative. The reviewer expresses frustration and dissatisfaction with various aspects of the app, such as the frequent prompts, lack of notifications for new orders, and the requirement to allow location tracking. The reviewer also feels that their opinion as a driver is not taken into consideration.",Negative,"['Based on the review provided', "" the main topics can be identified as follows:\n\n1. Annoying prompt asking to use navigation\n2. Lack of notification for new orders\n3. Requirement for location tracking even when the app isn't in use\n4. Lack of driver choice or consideration from Bringg""]"
8351acef-69be-4731-9d9e-68d49c8abb0c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"App is constantly deleting orders on its own, THEY ARE NOT BEING CLEARED BY MANAGEMENT OR ANYONE ELSE.... IT'S A BUG... ! Mainly when you clear one order it will clear the other orders, we do high volume and its costing me money please fix ittt. I'm also getting taken off shift on the computer screen, but staying on shift on my phone. There is also errors with the automatic in/out system, sometimes it works accurately sometimes not.",1,6,1.1.237,2019-05-04 23:16:18,"An order may be closed when someone on the backend (e.g. a dispatcher) marks it as complete before the actual delivery. It's best you speak with your manager as this is generally an internal issue.

It also sounds like you may have a technical issue with your phone's GPS. We are here to help. You can reach our support team at support@bringg.com",2019-04-30 15:08:13,1.1.237,2019-05,436,"Based on the provided review, the sentiment can be categorized as negative. The reviewer expresses frustration and dissatisfaction with the app's performance, highlighting issues such as orders being deleted, problems with clearing orders, and errors with the in/out system. The use of capital letters and exclamation marks further emphasizes the negative sentiment.",Positive,"['Based on the review provided', ' the main topics can be identified as follows:\n\n1. App deleting orders on its own\n2. Orders not being cleared by management or anyone else\n3. Bug in the app causing orders to be cleared when clearing one order\n4. High volume and financial loss due to the issue\n5. Being taken off shift on the computer screen\n6. Discrepancies with the automatic in/out system accuracy']"
18b41052-c55a-42ba-8fe9-1438c4f70b38,stephen fitts,https://play-lh.googleusercontent.com/a/ACg8ocK1FezJyF0rM2tqxwuu4kVmwpt9lZTECA1Icug_0t8L=mo,"Aaa just switched over to this. Don't like the fact you can't work more than one assignment at a time, and i cant see what my coworkers have goingon (there is a dispatchapp but cant log into . Our drivers are constantly crossing each others paths, sometimes doing assignments on the same street. Putting multiple drivers in the samw area takes away from timely service to others.. Not very efficient for a roadside assistance application. And when the screen times out it doesn't alert you to a call",1,13,1.1.346,2020-10-04 19:53:09,,,1.1.346,2020-10,499,"Overall, the sentiment of this review is negative. The reviewer expresses dissatisfaction with several aspects of the application, such as the inability to work on multiple assignments simultaneously, the lack of visibility into coworkers' activities, and the inconvenience caused by drivers crossing paths and working in the same area. The reviewer also criticizes the application's lack of efficiency and the absence of an alert when the screen times out.",Positive,"['Based on the review', "" the main topics can be identified as follows:\n\n1. Inability to work on multiple assignments at once\n2. Lack of visibility of coworkers' assignments\n3. Drivers crossing paths and working on the same street\n4. Decreased efficiency and timely service due to multiple drivers in the same area\n5. Lack of alert for incoming calls when the screen times out.""]"
8db5a9ee-bc1a-4f92-96ca-390d509a3eba,David Hart,https://play-lh.googleusercontent.com/a-/ALV-UjX-rqoeSaE8vggbBRGm2LlJbDyk7yy_XeXHl-Yx6BQH,"App is glitchy and not very user friendly. Would work fine for scheduled deliveries, but I am using with AAA and app doesn't seem to have enough functionality to be used for a dynamic call volume situation. Also app needs a way of pausing the shift not just having to end shift to take lunches, breaks, vehicle maintenance. All in all unless a lot more functionality I added, I wouldn't recommend this app for anything but straight route based uses!!!!",1,2,,2021-12-03 17:58:01,"Hi David,
Thank you for taking the time to post a review, your feedback helps us to do better. We are truly sorry to hear that your experience was not up to standard, and we would like the opportunity to talk and investigate your feedback further.
Please feel free to reach out to us on product.support@bringg.com. We would love to make things right.",2021-12-20 09:03:09,,2021-12,452,"Based on the text, the sentiment of this review is negative. The reviewer mentions that the app is glitchy and not user-friendly, which indicates dissatisfaction. They also express frustration with the app's lack of functionality for a dynamic call volume situation and the absence of a pause feature for shifts. The overall tone suggests that the reviewer does not recommend the app, except for specific straight route-based uses.",Positive,"['Based on the review provided', ' the main topics can be identified as follows:\n\n1. Glitchy and not user-friendly\n2. Limited functionality for dynamic call volume situation\n3. Lack of pause option for shift\n4. Need for additional functionality\n5. Recommendation limited to straight route-based uses']"
138c45dd-d55f-42c4-9288-8046744da45b,Paul Wickward,https://play-lh.googleusercontent.com/a/ACg8ocJJAsUxKQRQuZfRwG3bNKgElN17CdacghV_rhgxqs2Y=mo,"SOS button on Android stays on your phone even off the bring app. The button is useless and frequently gets in the way, there is no scenario where I'm ever going to use the button on purpose. Please add an option to remove it. Also I have been unable to call customers through the app with Verizon and have had to copy down their actual phone numbers just to contact them for drop off. Edit: now the sos button remains on my screen even when I have shut down the app, beyond annoying, please fix.",1,10,1.15.3,2021-12-16 21:27:52,,,1.15.3,2021-12,496,"Based on the review, the sentiment can be summarized as negative. The reviewer expresses frustration and annoyance with the SOS button on their Android phone, stating that it is useless and frequently gets in the way. They also mention being unable to call customers through the app with Verizon, which has caused inconvenience. The reviewer requests the option to remove the SOS button and asks for a fix to the issue.",Negative,"['Based on the review', ' the main topics can be identified as follows:\n\n1. SOS button on Android: The reviewer mentions that the SOS button on their Android phone stays on', "" even when they are not using the app. They find it useless and want an option to remove it.\n\n2. Inability to call customers through the app with Verizon: The reviewer states that they have been unable to make calls to customers using the app while using Verizon as their service provider. They have to manually copy down the customers' phone numbers to contact them for drop off.\n\n3. Annoyance with the SOS button remaining on the screen: The reviewer adds an edit mentioning that the SOS button continues to appear on their screen even after they have shut down the app. They find this situation frustrating and request a fix for it.""]"
